season,team_id,team_code,games,mov,srs,srs_off,srs_def,sos,home_court_adv,treatment,cap
2019,1611661330,ATL,34,-7.647058823529412,-6.812134502923976,-7.46127558479532,0.6491410818713446,0.8349243206054364,3.6029411764705834,cap,26.0
2020,1611661328,SEA,22,11.545454545454545,9.50000000000001,3.3333333333333393,6.166666666666671,-2.0454545454545343,0.5984848484848531,cap,26.0
2020,1611661319,LVA,22,8.590909090909092,7.708333333333332,5.362499999999997,2.3458333333333345,-0.8825757575757596,0.5984848484848531,cap,26.0
2020,1611661320,LAS,22,4.590909090909091,4.208333333333334,1.6125000000000043,2.59583333333333,-0.3825757575757569,0.5984848484848531,cap,26.0
2020,1611661324,MIN,22,3.8181818181818183,3.333333333333342,1.049999999999999,2.283333333333343,-0.4848484848484764,0.5984848484848531,cap,26.0
2020,1611661329,CHI,22,2.6363636363636362,2.416666666666659,3.7916666666666625,-1.3750000000000036,-0.21969696969697727,0.5984848484848531,cap,26.0
2020,1611661317,PHO,22,2.0,1.708333333333326,3.1374999999999975,-1.4291666666666716,-0.29166666666667407,0.5984848484848531,cap,26.0
2020,1611661323,CON,22,0.45454545454545453,0.4166666666666652,-3.008333333333332,3.424999999999997,-0.037878787878789344,0.5984848484848531,cap,26.0
2020,1611661322,WAS,22,-1.5454545454545454,-1.4166666666666656,-3.224999999999999,1.8083333333333336,0.12878787878787978,0.5984848484848531,cap,26.0
2020,1611661321,DAL,22,-3.5454545454545454,-3.249999999999992,0.708333333333333,-3.958333333333325,0.2954545454545534,0.5984848484848531,cap,26.0
2020,1611661330,ATL,22,-6.681818181818182,-5.4999999999999964,-1.3916666666666675,-4.108333333333329,1.1818181818181852,0.5984848484848531,cap,26.0
2020,1611661325,IND,22,-7.863636363636363,-7.2083333333333295,-0.7958333333333281,-6.412500000000001,0.6553030303030338,0.5984848484848531,cap,26.0
2020,1611661313,NYL,22,-14.0,-11.916666666666666,-10.575000000000001,-1.341666666666665,2.083333333333334,0.5984848484848531,cap,26.0
2021,1611661323,CON,32,9.8125,8.748366013071882,-2.013912231559296,10.762278244631178,-1.064133986928118,0.3541666666666732,cap,26.0
2021,1611661319,LVA,32,9.0625,7.8676470588235565,8.448109243697502,-0.5804621848739453,-1.1948529411764435,0.3541666666666732,cap,26.0
2021,1611661328,SEA,32,4.4375,3.8071895424836484,3.8154995331465713,-0.008309990662922928,-0.6303104575163516,0.3541666666666732,cap,26.0
2021,1611661324,MIN,32,4.0,3.48202614379087,1.8779178338001934,1.6041083099906768,-0.5179738562091298,0.3541666666666732,cap,26.0
2021,1611661317,PHO,32,2.5625,2.555555555555576,1.4498015873015895,1.1057539682539863,-0.006944444444424214,0.3541666666666732,cap,26.0
2021,1611661329,CHI,32,1.3125,1.1290849673202832,2.701447245564907,-1.5723622782446238,-0.18341503267971682,0.3541666666666732,cap,26.0
2021,1611661321,DAL,32,-0.53125,-0.21650326797390207,0.6804388422035172,-0.8969421101774193,0.31474673202609793,0.3541666666666732,cap,26.0
2021,1611661322,WAS,32,-3.84375,-3.4444444444444375,-0.5668650793650745,-2.877579365079363,0.39930555555556246,0.3541666666666732,cap,26.0
2021,1611661320,LAS,32,-4.34375,-4.054738562091478,-8.317845471521936,4.263106909430459,0.28901143790852224,0.3541666666666732,cap,26.0
2021,1611661330,ATL,32,-5.625,-5.3676470588235405,-1.6028711484593865,-3.764775910364154,0.25735294117645946,0.3541666666666732,cap,26.0
2021,1611661313,NYL,32,-7.03125,-6.084150326797371,-1.7992180205415345,-4.284932306255836,0.9470996732026293,0.3541666666666732,cap,26.0
2021,1611661325,IND,32,-9.8125,-8.422385620915094,-4.672502334267064,-3.7498832866480303,1.3901143790849062,0.3541666666666732,cap,26.0
2022,1611661323,CON,36,8.027777777777779,7.080233351253882,2.9335820855771626,4.146651265676719,-0.9475444265238968,0.8657407407407369,cap,26.0
2022,1611661319,LVA,36,6.361111111111111,5.643343884518453,8.292796454299303,-2.64945256978085,-0.7177672265926578,0.8657407407407369,cap,26.0
2022,1611661329,CHI,36,5.0,4.676230849690432,4.160710844570616,0.5155200051198161,-0.3237691503095679,0.8657407407407369,cap,26.0
2022,1611661322,WAS,36,4.361111111111111,3.811660888201313,-2.7378929217526915,6.549553809954005,-0.5494502229097975,0.8657407407407369,cap,26.0
2022,1611661328,SEA,36,4.111111111111111,3.4732375680706955,-0.46625474889036056,3.939492316961056,-0.6378735430404152,0.8657407407407369,cap,26.0
2022,1611661321,DAL,36,0.19444444444444445,0.16707582224268958,0.7540040366396425,-0.586928214396953,-0.027368622201754872,0.8657407407407369,cap,26.0
2022,1611661324,MIN,36,-1.4722222222222223,-1.3541545520043465,0.20949200632137632,-1.5636465583257229,0.11806767021787579,0.8657407407407369,cap,26.0
2022,1611661313,NYL,36,-2.388888888888889,-1.5188911015291087,-2.321503112466335,0.8026120109372261,0.8699977873597802,0.8657407407407369,cap,26.0
2022,1611661317,PHO,36,-3.0,-2.9286089807591553,-1.1560084528378036,-1.7726005279213517,0.07139101924084468,0.8657407407407369,cap,26.0
