LEAGUE,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,USG_PCT,TS_PCT,PIE,WIN_SHARES
WNBA,2019,1628283,Alexis Jones,1611661320,LAS,20,12.2,4.0,1.1,1.8,0.174,0.516,0.059,
WNBA,2019,201516,Allie Quigley,1611661329,CHI,34,28.6,13.8,3.0,2.5,0.181,0.632,0.109,
WNBA,2019,1628277,Allisha Gray,1611661321,DAL,34,30.5,10.6,4.1,2.3,0.15,0.593,0.106,
WNBA,2019,202252,Alysha Clark,1611661328,SEA,31,28.4,9.6,4.7,2.5,0.148,0.602,0.116,
WNBA,2019,203826,Alyssa Thomas,1611661323,CON,34,30.2,11.6,7.8,3.1,0.184,0.513,0.123,
WNBA,2019,204320,Amanda Zahui B,1611661313,NYL,24,23.2,8.6,6.3,0.9,0.166,0.56,0.103,
WNBA,2019,201881,Angel McCoughtry,1611661330,ATL,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,
WNBA,2019,1629500,Anriel Howard,1611661328,SEA,3,6.5,1.7,1.0,0.0,0.146,0.5,-0.035,
WNBA,2019,1629573,Arica Carter,1611661317,PHO,6,4.0,0.3,0.0,0.2,0.123,0.2,-0.141,
WNBA,2019,1628878,Ariel Atkins,1611661322,WAS,33,24.3,10.3,2.8,1.9,0.198,0.532,0.09,
WNBA,2019,1629481,Arike Ogunbowale,1611661321,DAL,33,32.1,19.1,2.4,3.2,0.288,0.501,0.107,
WNBA,2019,201914,Ashley Walker,1611661320,LAS,3,7.5,0.7,1.0,1.0,0.183,0.091,-0.099,
WNBA,2019,1629476,Asia (AD) Durr,1611661313,NYL,18,26.7,9.7,1.6,1.7,0.162,0.541,0.069,
WNBA,2019,203859,Asia Taylor,1611661317,PHO,12,8.0,2.2,1.8,0.7,0.176,0.412,0.071,
WNBA,2019,203838,Astou Ndour-Fall,1611661329,CHI,21,17.5,6.8,4.2,0.7,0.155,0.568,0.102,
WNBA,2019,203069,Avery Warley-Talbert,1611661313,NYL,3,11.8,1.0,2.3,0.0,0.132,0.255,-0.071,
WNBA,2019,1628922,Azura Stevens,1611661321,DAL,9,16.0,4.8,3.6,0.6,0.187,0.389,0.076,
WNBA,2019,204335,Betnijah Laney-Hamilton,1611661325,IND,34,25.8,5.6,4.2,1.7,0.138,0.424,0.066,
WNBA,2019,204355,Blake Dietrick,1611661328,SEA,17,6.2,0.4,0.6,0.9,0.093,0.237,0.002,
WNBA,2019,203829,Bria Hartley,1611661313,NYL,24,22.7,9.8,3.2,3.2,0.228,0.492,0.089,
WNBA,2019,1627678,Bria Holmes,1611661323,CON,34,15.6,6.3,1.4,0.9,0.196,0.487,0.068,
WNBA,2019,201896,Briann January,1611661317,PHO,32,26.6,6.5,1.3,3.3,0.137,0.52,0.056,
WNBA,2019,1629488,Brianna Turner,1611661317,PHO,29,15.9,4.0,4.1,0.5,0.117,0.571,0.089,
WNBA,2019,1629524,Bridget Carleton,1611661324,MIN,8,4.9,0.4,0.5,0.1,0.093,0.188,-0.023,
WNBA,2019,1628280,Brionna Jones,1611661323,CON,27,8.4,3.5,2.2,0.3,0.193,0.517,0.071,
WNBA,2019,204327,Brittany Boyd-Jones,1611661313,NYL,33,19.7,5.3,3.7,4.6,0.177,0.449,0.1,
WNBA,2019,203398,Brittney Griner,1611661317,PHO,31,32.8,20.7,7.2,2.4,0.274,0.601,0.174,
WNBA,2019,1628279,Brittney Sykes,1611661330,ATL,34,25.9,10.2,4.4,2.5,0.224,0.445,0.086,
WNBA,2019,1628907,Brooke McCarty-Williams,1611661321,DAL,34,13.1,2.4,1.3,1.9,0.119,0.425,0.057,
WNBA,2019,201067,Camille Smith,1611661317,PHO,29,14.7,3.9,2.4,0.8,0.141,0.53,0.07,
WNBA,2019,201496,Candace Parker,1611661320,LAS,22,26.0,11.2,6.4,3.5,0.23,0.514,0.134,
WNBA,2019,200676,Candice Dupree,1611661325,IND,34,30.7,11.6,5.0,2.5,0.189,0.502,0.119,
WNBA,2019,202670,Carolyn Swords,1611661319,LVA,29,8.9,2.6,2.2,0.3,0.152,0.476,0.075,
WNBA,2019,203833,Chelsea Gray,1611661320,LAS,34,32.6,14.5,3.8,5.9,0.229,0.509,0.125,
WNBA,2019,204323,Cheyenne Parker-Tyus,1611661329,CHI,34,19.7,8.8,5.8,0.9,0.196,0.544,0.127,
WNBA,2019,203823,Chiney Ogwumike,1611661320,LAS,32,21.8,9.6,5.8,0.8,0.195,0.541,0.11,
WNBA,2019,1629505,Chloe Jackson,1611661329,CHI,8,4.0,0.6,0.8,0.5,0.209,0.215,-0.006,
WNBA,2019,201907,Courtney Paris,1611661328,SEA,30,6.3,0.5,1.7,0.4,0.062,0.415,0.07,
WNBA,2019,202664,Courtney Vandersloot,1611661329,CHI,33,30.0,11.2,4.3,9.1,0.185,0.552,0.145,
WNBA,2019,1627675,Courtney Williams,1611661323,CON,34,29.1,13.2,5.6,3.8,0.222,0.486,0.137,
WNBA,2019,201518,Crystal Langhorne,1611661328,SEA,34,17.0,5.6,3.1,1.0,0.175,0.502,0.086,
WNBA,2019,203024,Damiris Dantas,1611661324,MIN,26,25.6,9.2,4.5,3.2,0.172,0.55,0.102,
WNBA,2019,202658,Danielle Robinson,1611661324,MIN,34,27.0,10.1,3.5,3.7,0.195,0.497,0.105,
WNBA,2019,201886,DeWanna Bonner,1611661317,PHO,34,32.9,17.2,7.6,2.7,0.257,0.507,0.158,
WNBA,2019,204324,Dearica Hamby,1611661319,LVA,34,24.8,11.0,7.6,1.9,0.194,0.558,0.144,
WNBA,2019,1628890,Diamond DeShields,1611661329,CHI,34,30.2,16.2,5.5,2.4,0.251,0.508,0.104,
WNBA,2019,100940,Diana Taurasi,1611661317,PHO,6,21.4,4.3,3.2,5.3,0.204,0.277,0.034,
WNBA,2019,203399,Elena Delle Donne,1611661322,WAS,31,29.1,19.5,8.3,2.2,0.25,0.633,0.211,
WNBA,2019,204322,Elizabeth Williams,1611661330,ATL,32,28.4,9.3,6.5,1.2,0.156,0.521,0.105,
WNBA,2019,203416,Emma Meesseman,1611661322,WAS,23,23.6,13.1,4.2,3.2,0.209,0.628,0.166,
WNBA,2019,202259,Epiphanny Prince,1611661319,LVA,3,9.4,4.3,0.7,1.0,0.133,0.65,0.077,
WNBA,2019,1628286,Erica McCall,1611661325,IND,15,6.9,0.9,1.8,0.4,0.111,0.274,0.03,
WNBA,2019,204365,Erica Wheeler,1611661325,IND,34,25.0,10.1,3.0,5.0,0.217,0.54,0.121,
WNBA,2019,201502,Essence Carson,1611661317,PHO,23,18.5,5.8,2.2,1.5,0.173,0.461,0.08,
WNBA,2019,1628931,Gabby Williams,1611661329,CHI,33,16.0,5.6,2.2,2.1,0.198,0.468,0.088,
WNBA,2019,203017,Glory Johnson,1611661321,DAL,28,24.1,7.3,5.1,1.4,0.169,0.456,0.107,
WNBA,2019,203863,Haley Peters,1611661330,ATL,4,6.6,0.5,0.5,0.3,0.179,0.127,-0.114,
WNBA,2019,1629566,Han Xu,1611661313,NYL,18,7.9,3.0,0.8,0.1,0.177,0.459,0.064,
WNBA,2019,1627677,Imani McGee-Stafford,1611661321,DAL,29,11.9,3.9,3.8,0.6,0.18,0.486,0.096,
WNBA,2019,204330,Isabelle Harrison,1611661321,DAL,31,25.6,8.6,5.8,1.4,0.178,0.495,0.103,
WNBA,2019,1629498,Jackie Young,1611661319,LVA,34,22.5,6.6,3.3,4.5,0.177,0.42,0.089,
WNBA,2019,1628913,Jaime Nared,1611661319,LVA,1,1.4,0.0,0.0,0.0,0.0,0.0,-0.333,
WNBA,2019,203857,Jamierra Faulkner,1611661329,CHI,13,5.6,1.3,0.3,0.8,0.153,0.395,0.019,
WNBA,2019,202650,Jantel Lavender,1611661329,CHI,23,26.9,10.0,6.9,1.1,0.17,0.527,0.104,
WNBA,2019,202662,Jasmine Thomas,1611661323,CON,34,29.7,11.1,2.9,5.1,0.201,0.491,0.094,
WNBA,2019,202638,Jessica Breland,1611661330,ATL,33,23.2,7.5,7.3,1.7,0.184,0.425,0.131,
WNBA,2019,1629491,Jessica Shepard,1611661324,MIN,6,18.7,4.8,5.7,3.5,0.178,0.446,0.126,
WNBA,2019,204319,Jewell Loyd,1611661328,SEA,27,25.4,12.3,2.7,2.0,0.241,0.504,0.11,
WNBA,2019,1628917,JiSu Park,1611661319,LVA,25,6.5,0.8,1.1,0.4,0.124,0.244,-0.013,
WNBA,2019,1627687,Jillian Alleyne,1611661324,MIN,5,2.9,0.8,1.0,0.2,0.158,0.333,0.149,
WNBA,2019,1627673,Jonquel Jones,1611661323,CON,34,28.8,14.6,9.7,1.5,0.219,0.56,0.157,
WNBA,2019,1628886,Jordin Canada,1611661328,SEA,30,28.8,9.8,2.4,5.2,0.204,0.454,0.097,
WNBA,2019,1628273,Kaela Davis,1611661321,DAL,33,19.2,6.0,2.2,2.1,0.217,0.401,0.024,
WNBA,2019,1627674,Kahleah Copper,1611661329,CHI,34,14.8,6.7,1.9,0.9,0.225,0.483,0.065,
WNBA,2019,1629480,Kalani Brown,1611661320,LAS,28,13.5,5.1,3.5,0.6,0.181,0.54,0.104,
WNBA,2019,204321,Kaleena Mosqueda-Lewis,1611661328,SEA,31,14.0,5.5,1.2,0.5,0.203,0.508,0.042,
WNBA,2019,202640,Karima Christmas-Kelly,1611661324,MIN,6,12.0,2.7,0.8,1.0,0.144,0.396,0.018,
WNBA,2019,1628317,Karlie Samuelson,1611661321,DAL,7,12.0,1.3,0.6,0.7,0.074,0.321,0.008,
WNBA,2019,1629478,Katie Lou Samuelson,1611661329,CHI,20,7.6,2.4,0.9,0.4,0.132,0.513,0.051,
WNBA,2019,203405,Kayla Alexander,1611661329,CHI,3,6.6,3.0,2.3,0.3,0.149,0.781,0.141,
WNBA,2019,203825,Kayla McBride,1611661319,LVA,34,29.1,13.3,4.2,2.6,0.19,0.566,0.118,
WNBA,2019,203866,Kayla Thornton,1611661321,DAL,27,30.4,10.4,5.3,1.8,0.192,0.445,0.079,
WNBA,2019,1628909,Kelsey Mitchell,1611661325,IND,34,25.0,13.6,1.6,2.6,0.26,0.506,0.086,
WNBA,2019,1628276,Kelsey Plum,1611661319,LVA,34,25.5,8.6,2.8,3.0,0.175,0.472,0.064,
WNBA,2019,1629495,Kenisha Bell,1611661324,MIN,3,3.6,0.0,0.3,0.3,0.095,0.0,-0.105,
WNBA,2019,1629568,Kennedy Burke,1611661325,IND,31,13.7,4.4,1.5,0.7,0.158,0.495,0.061,
WNBA,2019,1628915,Kia Nurse,1611661313,NYL,34,29.4,13.7,2.5,2.3,0.203,0.554,0.091,
WNBA,2019,1629470,Kim Mestdagh,1611661322,WAS,15,4.7,1.5,0.3,0.4,0.143,0.583,0.046,
WNBA,2019,201911,Kristi Toliver,1611661322,WAS,23,29.5,13.0,2.9,6.0,0.197,0.595,0.13,
WNBA,2019,1629485,Kristine Anigwe,1611661321,DAL,27,9.3,2.4,2.4,0.2,0.167,0.402,0.036,
WNBA,2019,201506,LaToya Sanders,1611661322,WAS,34,23.6,6.1,5.5,1.9,0.123,0.55,0.107,
WNBA,2019,203406,Layshia Clarendon,1611661323,CON,9,15.3,6.2,2.4,2.1,0.175,0.536,0.148,
WNBA,2019,201507,Leilani Mitchell,1611661317,PHO,32,30.4,12.8,3.0,4.0,0.185,0.603,0.113,
WNBA,2019,1628882,Lexie Brown,1611661324,MIN,33,18.3,7.6,1.4,1.4,0.187,0.554,0.088,
WNBA,2019,202633,Liz Cambage,1611661319,LVA,32,25.2,15.9,8.2,2.1,0.274,0.558,0.169,
WNBA,2019,1629569,Maite Cazorla,1611661330,ATL,31,15.4,3.0,0.7,1.6,0.117,0.444,0.049,
WNBA,2019,1628926,Maria Kliundikova,1611661320,LAS,15,12.0,7.8,3.9,0.7,0.289,0.533,0.189,
WNBA,2019,1628895,Marie Gülich,1611661330,ATL,31,11.3,3.3,2.7,0.6,0.178,0.433,0.041,
WNBA,2019,1629497,Marina Mabrey,1611661320,LAS,31,11.5,4.0,1.2,1.0,0.188,0.453,0.072,
WNBA,2019,1629546,Marine Johannes,1611661313,NYL,19,18.2,7.2,1.8,2.4,0.168,0.575,0.092,
WNBA,2019,1629484,Megan Gustafson,1611661321,DAL,25,9.5,2.9,2.5,0.3,0.136,0.572,0.112,
WNBA,2019,1628920,Mercedes Russell,1611661328,SEA,34,25.6,7.5,6.1,1.0,0.134,0.544,0.098,
WNBA,2019,1628881,Monique Billings,1611661330,ATL,29,19.1,5.5,6.9,0.6,0.17,0.469,0.112,
WNBA,2019,1627670,Morgan Tuck,1611661323,CON,33,10.7,3.7,2.0,0.8,0.188,0.476,0.06,
WNBA,2019,1628899,Myisha Hines-Allen,1611661322,WAS,27,7.8,2.3,2.1,0.9,0.186,0.424,0.063,
WNBA,2019,1629483,Napheesa Collier,1611661324,MIN,34,33.3,13.1,6.6,2.6,0.174,0.576,0.127,
WNBA,2019,203831,Natalie Achonwa,1611661325,IND,30,21.1,8.7,5.2,1.6,0.175,0.562,0.128,
WNBA,2019,204333,Natasha Cloud,1611661322,WAS,34,32.2,9.0,2.5,5.6,0.15,0.501,0.076,
WNBA,2019,203827,Natasha Howard,1611661328,SEA,34,31.3,18.1,8.2,2.1,0.282,0.523,0.158,
WNBA,2019,1629567,Natisha Hiedeman,1611661323,CON,20,10.2,3.7,1.5,1.9,0.159,0.532,0.105,
WNBA,2019,1628248,Nayo Raincock-Ekunwe,1611661313,NYL,28,13.1,3.7,2.8,0.4,0.127,0.572,0.073,
WNBA,2019,1628269,Nia Coffey,1611661330,ATL,28,13.9,5.0,2.8,0.4,0.196,0.441,0.053,
WNBA,2019,203014,Nneka Ogwumike,1611661320,LAS,32,27.9,16.1,8.8,1.8,0.246,0.575,0.189,
WNBA,2019,203824,Odyssey Sims,1611661324,MIN,34,31.9,14.5,3.4,5.4,0.245,0.488,0.106,
WNBA,2019,1629502,Paris Kea,1611661325,IND,11,5.5,2.6,0.5,0.5,0.264,0.504,0.056,
WNBA,2019,1627671,Rachel Banham,1611661323,CON,29,12.2,3.6,1.0,0.9,0.171,0.432,0.024,
WNBA,2019,204296,Rebecca Allen,1611661313,NYL,24,17.2,7.2,2.5,0.7,0.179,0.527,0.084,
WNBA,2019,201904,Renee Montgomery,1611661330,ATL,34,27.9,9.5,2.2,2.6,0.167,0.52,0.077,
WNBA,2019,204334,Reshanda Gray,1611661313,NYL,34,15.3,5.2,5.2,0.5,0.173,0.502,0.067,
WNBA,2019,203029,Riquna Williams,1611661320,LAS,23,25.8,12.3,2.6,1.6,0.207,0.538,0.087,
WNBA,2019,1628244,Sami Whitcomb,1611661328,SEA,33,20.4,7.2,1.7,2.4,0.179,0.522,0.075,
WNBA,2019,101023,Sancho Lyttle,1611661317,PHO,20,12.5,2.9,2.9,0.3,0.142,0.443,0.075,
WNBA,2019,200671,Seimone Augustus,1611661324,MIN,12,13.0,3.8,0.6,1.3,0.214,0.342,0.019,
WNBA,2019,1628261,Shao Ting,1611661324,MIN,5,5.5,1.2,1.2,0.4,0.197,0.265,-0.045,
WNBA,2019,1628278,Shatori Walker-Kimbrough,1611661322,WAS,34,17.1,6.7,1.6,1.2,0.17,0.564,0.084,
WNBA,2019,201919,Shavonte Zellous,1611661328,SEA,31,13.9,4.0,1.5,1.5,0.173,0.461,0.059,
WNBA,2019,203015,Shekinna Stricklen,1611661323,CON,34,23.7,9.0,1.9,1.1,0.152,0.573,0.067,
WNBA,2019,203018,Shenise Johnson,1611661325,IND,17,12.9,4.9,2.1,1.1,0.207,0.428,0.09,
WNBA,2019,203035,Shey Peddy,1611661322,WAS,15,4.7,1.7,0.6,0.5,0.109,0.831,0.13,
WNBA,2019,1629482,Sophie Cunningham,1611661317,PHO,32,12.2,3.1,1.4,0.8,0.135,0.532,0.046,
WNBA,2019,203828,Stefanie Dolson,1611661329,CHI,34,25.0,9.3,5.6,2.2,0.163,0.621,0.096,
WNBA,2019,1628906,Stephanie Mavunga,1611661325,IND,24,8.5,2.5,2.3,0.2,0.137,0.551,0.062,
WNBA,2019,203855,Stephanie Talbot,1611661324,MIN,33,17.0,5.2,2.4,1.2,0.158,0.513,0.082,
WNBA,2019,203411,Sugar Rodgers,1611661319,LVA,33,11.6,3.4,1.5,1.2,0.152,0.499,0.07,
WNBA,2019,202641,Sydney Colson,1611661319,LVA,33,11.5,3.3,0.7,1.8,0.137,0.558,0.097,
WNBA,2019,1628282,Sydney Wiese,1611661320,LAS,32,20.6,4.8,1.3,1.8,0.116,0.521,0.058,
WNBA,2019,201480,Sylvia Fowles,1611661324,MIN,34,29.5,13.6,8.9,1.5,0.198,0.613,0.156,
WNBA,2019,201477,Tamera Young,1611661319,LVA,34,18.5,5.3,3.6,2.0,0.166,0.437,0.075,
WNBA,2019,101030,Tanisha Wright,1611661313,NYL,31,19.8,4.7,2.8,4.1,0.141,0.512,0.095,
WNBA,2019,203401,Tayler Hill,1611661321,DAL,4,12.2,3.3,1.3,0.8,0.123,0.428,0.047,
WNBA,2019,1629479,Teaira McCowan,1611661325,IND,34,22.1,10.0,9.0,0.2,0.195,0.576,0.147,
WNBA,2019,1627701,Temi Fagbenle,1611661324,MIN,18,15.0,5.4,2.9,0.8,0.182,0.551,0.057,
WNBA,2019,203849,Theresa Plaisance,1611661323,CON,31,14.3,5.0,3.6,1.1,0.182,0.489,0.096,
WNBA,2019,203403,Tianna Hawkins,1611661322,WAS,31,15.4,9.5,4.2,0.7,0.237,0.623,0.132,
WNBA,2019,203437,Tierra Ruffin-Pratt,1611661320,LAS,34,25.2,6.0,2.4,1.7,0.124,0.477,0.047,
WNBA,2019,203839,Tiffany Bias,1611661313,NYL,12,8.7,1.9,0.5,0.9,0.157,0.37,0.02,
WNBA,2019,203026,Tiffany Hayes,1611661330,ATL,29,28.2,14.7,3.0,2.8,0.261,0.497,0.094,
WNBA,2019,1627676,Tiffany Mitchell,1611661325,IND,33,25.2,9.7,2.8,2.2,0.199,0.491,0.064,
WNBA,2019,202250,Tina Charles,1611661313,NYL,33,31.1,16.9,7.5,2.4,0.296,0.448,0.101,
WNBA,2019,203887,Victoria Macaulay,1611661329,CHI,5,4.4,1.2,0.8,0.0,0.118,0.51,0.089,
WNBA,2019,203389,Yvonne Turner,1611661317,PHO,29,20.5,6.4,2.8,2.3,0.195,0.483,0.073,
WNBA,2020,1628932,A'ja Wilson,1611661319,LVA,22,31.7,20.5,8.5,2.0,0.275,0.546,0.164,
WNBA,2020,1627672,Aerial Powers,1611661322,WAS,6,29.8,16.3,4.8,2.5,0.223,0.596,0.14,
WNBA,2020,1628268,Alaina Coates,1611661322,WAS,20,9.9,2.5,2.8,0.5,0.127,0.55,0.082,
WNBA,2020,1629501,Alanna Smith,1611661317,PHO,19,15.6,6.1,3.6,1.2,0.192,0.505,0.081,
WNBA,2020,1628283,Alexis Jones,1611661330,ATL,6,8.8,4.0,0.0,0.8,0.224,0.548,0.057,
WNBA,2020,1628297,Alexis Prince,1611661329,CHI,2,8.0,4.0,1.5,0.0,0.132,0.8,0.174,
WNBA,2020,1627704,Alisia Jenkins,1611661317,PHO,5,5.5,1.6,0.8,0.0,0.203,0.376,-0.029,
WNBA,2020,201516,Allie Quigley,1611661329,CHI,22,28.7,15.4,2.9,2.3,0.226,0.555,0.103,
WNBA,2020,1628277,Allisha Gray,1611661321,DAL,20,26.2,13.1,4.2,1.3,0.2,0.581,0.112,
WNBA,2020,202252,Alysha Clark,1611661328,SEA,22,28.8,10.0,4.2,2.7,0.121,0.693,0.121,
WNBA,2020,203826,Alyssa Thomas,1611661323,CON,21,32.8,15.5,9.0,4.8,0.218,0.549,0.172,
WNBA,2020,204320,Amanda Zahui B,1611661313,NYL,21,25.3,9.0,8.5,1.9,0.206,0.473,0.118,
WNBA,2020,201881,Angel McCoughtry,1611661319,LVA,22,20.0,14.4,5.1,2.5,0.279,0.611,0.174,
WNBA,2020,1628878,Ariel Atkins,1611661322,WAS,22,31.0,14.8,2.9,2.4,0.212,0.578,0.098,
WNBA,2020,1629481,Arike Ogunbowale,1611661321,DAL,22,34.0,22.8,2.8,3.4,0.299,0.527,0.118,
WNBA,2020,203838,Astou Ndour-Fall,1611661321,DAL,13,11.6,3.5,2.9,0.5,0.178,0.404,0.036,
WNBA,2020,203069,Avery Warley-Talbert,1611661319,LVA,3,8.1,2.7,2.7,1.0,0.164,0.481,0.033,
WNBA,2020,1628922,Azura Stevens,1611661329,CHI,13,27.3,11.5,5.9,1.5,0.176,0.591,0.113,
WNBA,2020,1629492,Beatrice Mompremier,1611661323,CON,21,8.9,2.3,3.3,0.1,0.153,0.437,0.065,
WNBA,2020,1630093,Bella Alarie,1611661321,DAL,22,14.0,2.7,2.9,0.5,0.113,0.414,0.053,
WNBA,2020,204335,Betnijah Laney-Hamilton,1611661330,ATL,22,33.3,17.2,4.9,4.0,0.23,0.573,0.123,
WNBA,2020,204355,Blake Dietrick,1611661330,ATL,22,21.1,5.9,1.6,3.4,0.136,0.6,0.076,
WNBA,2020,1627668,Breanna Stewart,1611661328,SEA,20,30.4,19.7,8.3,3.6,0.281,0.578,0.178,
WNBA,2020,203829,Bria Hartley,1611661317,PHO,13,24.8,14.6,2.9,4.5,0.268,0.543,0.123,
WNBA,2020,1627678,Bria Holmes,1611661323,CON,18,16.2,4.9,1.8,1.1,0.173,0.426,0.05,
WNBA,2020,201896,Briann January,1611661323,CON,13,23.3,5.0,1.2,3.4,0.14,0.405,0.04,
WNBA,2020,1629488,Brianna Turner,1611661317,PHO,22,27.9,7.2,9.0,1.8,0.116,0.6,0.123,
WNBA,2020,1629524,Bridget Carleton,1611661324,MIN,22,25.8,6.6,3.5,2.5,0.108,0.634,0.076,
WNBA,2020,1628280,Brionna Jones,1611661323,CON,21,26.1,11.2,5.6,1.0,0.171,0.631,0.118,
WNBA,2020,1630095,Brittany Brewer,1611661330,ATL,5,6.5,0.8,1.0,0.0,0.066,0.667,0.058,
WNBA,2020,203398,Brittney Griner,1611661317,PHO,12,31.8,17.7,7.5,3.0,0.254,0.542,0.145,
WNBA,2020,1628279,Brittney Sykes,1611661320,LAS,21,24.4,10.1,2.6,2.1,0.187,0.598,0.086,
WNBA,2020,201496,Candace Parker,1611661320,LAS,22,30.0,14.7,9.7,4.6,0.23,0.584,0.181,
WNBA,2020,200676,Candice Dupree,1611661325,IND,22,30.2,12.5,5.7,2.5,0.198,0.507,0.109,
WNBA,2020,202670,Carolyn Swords,1611661319,LVA,22,17.4,2.9,4.6,0.9,0.084,0.528,0.073,
WNBA,2020,203833,Chelsea Gray,1611661320,LAS,22,30.6,14.0,3.7,5.3,0.233,0.518,0.119,
WNBA,2020,1630150,Chennedy Carter,1611661330,ATL,16,25.4,17.4,2.3,3.4,0.309,0.55,0.108,
WNBA,2020,204323,Cheyenne Parker-Tyus,1611661329,CHI,20,24.9,13.4,6.4,1.5,0.224,0.653,0.128,
WNBA,2020,204332,Cierra Burdick,1611661319,LVA,13,2.2,0.3,0.4,0.2,0.123,0.286,0.033,
WNBA,2020,202664,Courtney Vandersloot,1611661329,CHI,22,31.5,13.6,3.5,10.0,0.187,0.61,0.151,
WNBA,2020,1627675,Courtney Williams,1611661330,ATL,20,30.5,14.6,7.2,3.2,0.259,0.46,0.102,
WNBA,2020,1630101,Crystal Dangerfield,1611661324,MIN,21,30.0,16.2,2.0,3.6,0.239,0.586,0.111,
WNBA,2020,201518,Crystal Langhorne,1611661328,SEA,13,8.2,1.4,2.2,0.5,0.127,0.458,0.058,
WNBA,2020,203024,Damiris Dantas,1611661324,MIN,22,26.6,12.9,6.1,2.6,0.212,0.579,0.123,
WNBA,2020,202658,Danielle Robinson,1611661319,LVA,22,22.4,7.4,2.4,3.3,0.147,0.584,0.1,
WNBA,2020,201886,DeWanna Bonner,1611661323,CON,22,33.3,19.7,7.8,3.0,0.268,0.535,0.166,
WNBA,2020,204324,Dearica Hamby,1611661319,LVA,22,28.3,13.0,7.1,2.7,0.195,0.612,0.15,
WNBA,2020,1628890,Diamond DeShields,1611661329,CHI,13,17.2,6.8,1.8,1.5,0.226,0.489,0.048,
WNBA,2020,100940,Diana Taurasi,1611661317,PHO,19,28.1,18.7,4.2,4.5,0.267,0.625,0.164,
WNBA,2020,204322,Elizabeth Williams,1611661330,ATL,22,29.2,10.1,5.7,1.4,0.153,0.539,0.088,
WNBA,2020,1628242,Emma Cannon,1611661319,LVA,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,
WNBA,2020,203416,Emma Meesseman,1611661322,WAS,20,31.7,13.0,5.3,4.5,0.21,0.509,0.121,
WNBA,2020,202259,Epiphanny Prince,1611661328,SEA,15,12.7,4.3,1.2,1.4,0.177,0.51,0.063,
WNBA,2020,1628286,Erica McCall,1611661324,MIN,20,9.2,2.6,2.5,0.2,0.147,0.466,0.061,
WNBA,2020,201502,Essence Carson,1611661323,CON,21,13.8,3.7,1.7,0.6,0.178,0.377,0.024,
WNBA,2020,1629496,Ezi Magbegor,1611661328,SEA,22,13.3,6.5,2.5,0.3,0.189,0.596,0.106,
WNBA,2020,1628931,Gabby Williams,1611661329,CHI,22,24.8,7.7,4.0,2.0,0.163,0.503,0.08,
WNBA,2020,203017,Glory Johnson,1611661330,ATL,18,15.1,4.7,3.7,0.6,0.166,0.454,0.086,
WNBA,2020,204330,Isabelle Harrison,1611661321,DAL,13,19.9,6.4,4.6,1.4,0.168,0.492,0.078,
WNBA,2020,203043,Jacki Gemelos,1611661322,WAS,18,12.4,2.7,1.1,0.8,0.141,0.424,0.027,
WNBA,2020,1629498,Jackie Young,1611661319,LVA,22,25.8,11.0,4.3,3.0,0.19,0.558,0.122,
WNBA,2020,202662,Jasmine Thomas,1611661323,CON,19,25.5,10.2,1.7,4.0,0.215,0.49,0.088,
WNBA,2020,1630153,Jaylyn Agnew,1611661330,ATL,12,6.0,1.3,0.4,0.3,0.128,0.436,-0.004,
WNBA,2020,1630119,Jazmine Jones,1611661313,NYL,20,21.4,10.8,4.1,2.3,0.257,0.524,0.096,
WNBA,2020,204319,Jewell Loyd,1611661328,SEA,22,27.8,15.5,2.4,3.2,0.235,0.583,0.122,
WNBA,2020,1630139,Jocelyn Willoughby,1611661313,NYL,22,17.4,5.8,2.4,0.9,0.174,0.502,0.046,
WNBA,2020,1628886,Jordin Canada,1611661328,SEA,20,24.2,7.9,2.3,5.5,0.178,0.5,0.111,
WNBA,2020,1630115,Joyner Holmes,1611661313,NYL,19,10.0,2.9,2.7,0.7,0.197,0.362,0.062,
WNBA,2020,1627700,Julie Allemand,1611661325,IND,22,32.6,8.5,4.5,5.8,0.125,0.643,0.095,
WNBA,2020,1628273,Kaela Davis,1611661330,ATL,2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,
WNBA,2020,1627674,Kahleah Copper,1611661329,CHI,22,31.3,14.8,5.5,2.1,0.218,0.561,0.097,
WNBA,2020,1630097,Kaila Charles,1611661323,CON,21,17.9,5.4,2.6,0.9,0.147,0.511,0.058,
WNBA,2020,1629480,Kalani Brown,1611661330,ATL,10,6.1,3.0,1.2,0.0,0.229,0.547,0.063,
WNBA,2020,204321,Kaleena Mosqueda-Lewis,1611661323,CON,16,10.2,3.4,1.3,0.3,0.189,0.403,0.021,
WNBA,2020,1630154,Kamiah Smalls,1611661325,IND,7,14.2,3.9,1.1,2.0,0.092,0.647,0.089,
WNBA,2020,202640,Karima Christmas-Kelly,1611661324,MIN,2,12.5,4.5,3.0,0.5,0.238,0.428,0.099,
WNBA,2020,1630104,Kathleen Doyle,1611661325,IND,18,8.6,1.5,0.8,1.1,0.156,0.316,-0.023,
WNBA,2020,1629478,Katie Lou Samuelson,1611661321,DAL,22,19.9,5.0,2.4,1.4,0.111,0.536,0.069,
